,item_id,activation_date,date_from,date_to
1000447,a2845db5dcb3,2/17/17,3/15/17,3/19/17
1000448,a97e56e3e056,2/23/17,3/15/17,3/25/17
1000449,4f381d317f5c,3/17/17,3/17/17,3/28/17
1000450,bb18b9078b6f,3/23/17,3/23/17,3/28/17
1000451,2c362ee55ef4,3/26/17,3/26/17,3/28/17
1.00E+06,49630e915bec,3/10/17,3/15/17,3/28/17
1000453,64d7767b5cb1,2/23/17,3/15/17,3/24/17
1000454,467293cdeccb,3/16/17,3/16/17,3/28/17
1000455,d1ce1bf6d829,3/10/17,3/15/17,3/28/17
1000456,05d0c928c745,3/9/17,3/15/17,3/28/17
1000457,8242c4c0eef8,2/22/17,3/15/17,3/24/17
1000458,78a6e258bb45,3/19/17,3/19/17,3/28/17
1000459,84104b4c5b60,2/26/17,3/15/17,3/27/17
1000460,fd28e91cde93,3/12/17,3/15/17,3/28/17
1000461,cbff87d4fa06,2/17/17,3/15/17,3/19/17
1000462,caf92f8a5cba,2/14/17,3/15/17,3/16/17
1000463,3608736a87de,3/14/17,3/15/17,3/28/17
1000464,d5546098243a,3/17/17,3/17/17,3/28/17
1000465,5e3b8c09484a,2/19/17,3/15/17,3/21/17
1000466,bf0c8747cac6,3/22/17,3/22/17,3/28/17
1000467,d3b49ff66adb,2/21/17,3/15/17,3/23/17
1000468,18b880ddb888,3/3/17,3/15/17,3/28/17
1000469,54998fa5d56d,3/10/17,3/15/17,3/24/17
1000470,25a79e05a31d,3/25/17,3/25/17,3/28/17
1000471,59f4cf7c7c26,3/8/17,3/15/17,3/23/17
1000472,c1eb9ef57b3e,3/10/17,3/15/17,3/28/17
1000473,e0e06f0848dc,3/2/17,3/15/17,3/28/17
1000474,16acfaa0d6e4,3/11/17,3/15/17,3/25/17
1000475,0ab03acab01c,3/14/17,3/15/17,3/28/17
1000476,4c507a592013,3/2/17,3/15/17,3/28/17
1000477,e7a0de571241,2/16/17,3/15/17,3/18/17
1000478,bfb1ff012ec4,3/14/17,3/15/17,3/28/17
1000479,ad3b49b6bd6e,3/25/17,3/25/17,3/28/17
1000480,64697f3dd905,3/10/17,3/15/17,3/28/17
1000481,6ad3d1d8d344,3/19/17,3/19/17,3/28/17
1000482,0f2f292e1cb7,2/28/17,3/15/17,3/28/17
1000483,23101fd05138,3/3/17,3/15/17,3/28/17
1000484,6ef745982746,3/1/17,3/15/17,3/28/17
1000485,9d2d69b31ff7,3/10/17,3/15/17,3/21/17
1.00E+06,080e994a5603,3/25/17,3/25/17,3/28/17
1000487,e1455849cb5f,3/13/17,3/15/17,3/28/17
1000488,692b7a15a619,3/12/17,3/15/17,3/28/17
1000489,4f2ac266da7e,2/28/17,3/15/17,3/28/17
1000490,7.45E+11,2/26/17,3/15/17,3/28/17
1000491,f69d0949a43b,2/15/17,3/15/17,3/17/17
1000492,12ee264cf276,2/18/17,3/15/17,3/20/17
1000493,b190c0d51477,3/17/17,3/17/17,3/28/17
1000494,646d744bdcd4,3/24/17,3/24/17,3/28/17
1000495,31a8b84aeae8,3/10/17,3/15/17,3/28/17
1000496,2aa1847a303f,3/2/17,3/15/17,3/28/17
1000497,00aef2d94ba2,2/25/17,3/15/17,3/27/17
1000498,275744be3d7f,2/20/17,3/15/17,3/22/17
1000499,eb9b4e43841b,2/22/17,3/15/17,3/23/17
1000500,558a5b1fe9bb,2/22/17,3/15/17,3/24/17
1000501,9ac1a7fe2dcb,3/9/17,3/15/17,3/28/17
1000502,7b28b8aa09fe,3/2/17,3/15/17,3/28/17
1000503,63fa7aa84b2c,3/13/17,3/15/17,3/28/17
1000504,592db78a53e1,3/20/17,3/20/17,3/28/17
1000505,f7075f9ea2e0,3/14/17,3/15/17,3/28/17
1000506,dd268003f0be,2/21/17,3/15/17,3/23/17
1000507,0554732e8de0,3/23/17,3/23/17,3/28/17
1000508,b757d9b2e77f,2/16/17,3/15/17,3/18/17
1000509,d5d31c3305ff,3/2/17,3/15/17,3/28/17
1000510,886af2dab70c,3/20/17,3/20/17,3/28/17
1000511,0550960c9265,2/19/17,3/15/17,3/21/17
1000512,c783942e7cab,3/18/17,3/18/17,3/28/17
1000513,edbdc99c1849,3/23/17,3/23/17,3/28/17
1000514,8ebee3f0724f,2/20/17,3/15/17,3/22/17
1000515,0c4854fb4227,3/12/17,3/15/17,3/28/17
1000516,838121ba96d6,2/21/17,3/15/17,3/23/17
1000517,ce2ffb775eac,3/3/17,3/15/17,3/28/17
1000518,12f274b25c1a,2/14/17,3/15/17,3/16/17
1000519,9a7333125b06,3/1/17,3/15/17,3/28/17
1000520,6988ea13f791,2/18/17,3/15/17,3/20/17
1000521,b5e31bf26fac,2/28/17,3/15/17,3/28/17
1000522,127625dc80ec,2/20/17,3/15/17,3/22/17
1000523,40043a9717e9,2/17/17,3/15/17,3/19/17
1000524,b1d62e40ff8c,3/6/17,3/15/17,3/28/17
1000525,ea7a83a2deed,3/4/17,3/15/17,3/28/17
1000526,4c3e71144a2e,2/24/17,3/15/17,3/25/17
1000527,2884ac6c49dc,3/20/17,3/20/17,3/28/17
1000528,2bdade4ee715,3/23/17,3/23/17,3/28/17
1000529,ab799dee9f55,3/23/17,3/23/17,3/28/17
1000530,b13bda50f636,2/25/17,3/15/17,3/26/17
1000531,7200d595b733,3/16/17,3/16/17,3/28/17
1000532,2d48001102b3,2/21/17,3/15/17,3/23/17
1000533,1aafd1f7c450,3/27/17,3/27/17,3/28/17
1000534,80860a47c364,2/24/17,3/15/17,3/26/17
1000535,1c582874354a,3/17/17,3/17/17,3/28/17
1000536,d9bfaff4d585,3/25/17,3/25/17,3/28/17
1000537,9bcdccb721dd,2/17/17,3/15/17,3/19/17
1000538,33200a1993a5,3/3/17,3/15/17,3/28/17
1000539,09a997f72500,3/27/17,3/27/17,3/28/17
1000540,a40eb1d746c0,3/8/17,3/15/17,3/28/17
1000541,52cc2bf9cc37,3/24/17,3/24/17,3/28/17
1000542,0a91408876c6,3/17/17,3/17/17,3/28/17
1000543,f4c8a2a535eb,3/10/17,3/15/17,3/28/17
1000544,b24037246ffb,3/2/17,3/15/17,3/28/17
1000545,38f7e83eead1,3/9/17,3/15/17,3/28/17
1000546,2f44bb28a79e,3/17/17,3/17/17,3/28/17
1000547,f02d70919205,2/13/17,3/15/17,3/15/17
1000548,4b7c8937cf50,3/19/17,3/19/17,3/28/17
1000549,4f560973c54b,3/4/17,3/15/17,3/28/17
1000550,047a525ad172,3/25/17,3/25/17,3/28/17
1000551,ec27b12c946f,3/4/17,3/15/17,3/28/17
1000552,0adeebe1c56a,2/18/17,3/15/17,3/20/17
1000553,3eec7ad3d107,2/24/17,3/15/17,3/25/17
1000554,01ee7c694d23,3/20/17,3/20/17,3/28/17
1000555,97da125f7e80,3/11/17,3/15/17,3/28/17
1000556,69ae55a5f0f2,3/2/17,3/15/17,3/28/17
1000557,d5631b21b8a3,2/25/17,3/15/17,3/27/17
1000558,dd7bb91040dc,3/28/17,3/28/17,3/28/17
1000559,0bade5e08767,3/19/17,3/19/17,3/28/17
1.00E+06,103e77848f40,2/25/17,3/15/17,3/27/17
1.00E+06,489e9511511a,3/19/17,3/19/17,3/28/17
1000562,376a5f093d9b,3/3/17,3/15/17,3/28/17
1000563,baaf272c7c00,3/28/17,3/28/17,3/28/17
1000564,ac6f54738116,2/13/17,3/15/17,3/15/17
1000565,240e68ca3caf,3/11/17,3/15/17,3/28/17
1000566,4d63508ae0b3,2/24/17,3/15/17,3/26/17
1000567,c5e92d39f04a,2/17/17,3/15/17,3/18/17
1000568,f179a89f00a8,3/7/17,3/15/17,3/28/17
1000569,4605a1b45b47,2/18/17,3/15/17,3/20/17
1000570,60ea54b7de38,2/24/17,3/15/17,3/26/17
1000571,f16471aa9a04,2/18/17,3/15/17,3/20/17
1000572,90620cb396f3,2/14/17,3/15/17,3/15/17
1000573,4ee803f38c64,2/24/17,3/15/17,3/21/17
1000574,25cac952a952,3/9/17,3/15/17,3/28/17
1000575,2669caf026f3,3/10/17,3/15/17,3/28/17
1000576,10b697e677c4,3/9/17,3/15/17,3/28/17
1000577,ebef7f079999,3/20/17,3/20/17,3/28/17
1000578,981f39923084,3/4/17,3/15/17,3/28/17
1000579,cccc23eaf2a5,2/14/17,3/15/17,3/15/17
1000580,36ef09e7b926,2/20/17,3/15/17,3/21/17
1000581,2b0050701a8f,3/26/17,3/26/17,3/28/17
1000582,df1d0c339031,3/7/17,3/15/17,3/28/17
1000583,7c0563f4d6b0,2/20/17,3/15/17,3/22/17
1000584,a3d852953d8f,3/28/17,3/28/17,3/28/17
1000585,b9c26badd27f,2/20/17,3/15/17,3/22/17
1000586,60c0c1beb5ed,3/10/17,3/15/17,3/28/17
1000587,16a55072f058,2/14/17,3/15/17,3/16/17
1000588,a525411a3669,2/25/17,3/15/17,3/27/17
1000589,1f87a2af7710,2/13/17,3/15/17,3/15/17
1000590,dd79c77ec4b9,2/26/17,3/15/17,3/27/17
1000591,a6b385c34683,3/6/17,3/15/17,3/28/17
1000592,84055c84df03,2/27/17,3/15/17,3/28/17
1000593,aa900150dd15,2/28/17,3/15/17,3/28/17
1000594,5c8ace5af619,3/12/17,3/15/17,3/21/17
1000595,fcb8a58fdb3b,3/6/17,3/15/17,3/28/17
1000596,2838ebb51134,2/26/17,3/15/17,3/28/17
1000597,5b3b138c9225,2/24/17,3/15/17,3/26/17
1000598,dca6acd793cc,3/4/17,3/15/17,3/28/17
1000599,f181c9b1212e,3/6/17,3/15/17,3/28/17
1000600,a813caabf43a,3/7/17,3/15/17,3/28/17
1000601,30fa3c7e2bf9,3/19/17,3/19/17,3/28/17
1000602,68cf8a2e163c,3/20/17,3/20/17,3/28/17
1000603,752d00cab9a0,3/9/17,3/15/17,3/28/17
1000604,5f17d0ca5f5d,2/25/17,3/15/17,3/27/17
1000605,ec954713692b,2/26/17,3/15/17,3/28/17
1000606,61c82f30e419,3/15/17,3/15/17,3/28/17
1000607,4ddef0bde9bf,3/15/17,3/15/17,3/28/17
1000608,1f9ae6f1aab1,2/28/17,3/15/17,3/21/17
1000609,45e89247cc25,3/8/17,3/15/17,3/28/17
1000610,4e7acb476d7c,2/28/17,3/15/17,3/28/17
1000611,a99102e336ca,3/10/17,3/15/17,3/28/17
1000612,3da4158a43e9,2/26/17,3/15/17,3/28/17
1000613,2bc0668ac56e,3/26/17,3/26/17,3/28/17
1000614,ef6c72c1ac25,3/24/17,3/24/17,3/28/17
1000615,f878c04823e8,3/16/17,3/16/17,3/28/17
1000616,ae81db76b15c,3/22/17,3/22/17,3/28/17
1000617,32f01758fd6f,3/4/17,3/15/17,3/28/17
1000618,ea4f586775ee,3/13/17,3/15/17,3/28/17
1000619,e5d55dc689f2,3/18/17,3/18/17,3/28/17
1000620,36b458c21145,3/10/17,3/15/17,3/28/17
1000621,efc4d3630771,2/15/17,3/15/17,3/17/17
1000622,8ee04e89fcb9,3/11/17,3/15/17,3/28/17
1000623,7fe79ca50d02,3/18/17,3/18/17,3/28/17
1000624,23cd3ad8e42b,3/28/17,3/28/17,3/28/17
1000625,6e92e78248d8,3/4/17,3/15/17,3/28/17
1000626,2d2803e70e7d,2/19/17,3/15/17,3/21/17
1000627,36e464eebef0,2/16/17,3/15/17,3/18/17
1000628,6b51a4464a6c,3/2/17,3/15/17,3/28/17
1000629,dc6babb68d15,2/28/17,3/15/17,3/28/17
1000630,42458a8ec5b0,2/16/17,3/15/17,3/18/17
1000631,409f9f7c8ba9,3/15/17,3/15/17,3/28/17
1000632,f04ffeed76fc,2/17/17,3/15/17,3/19/17
1000633,c20c9b3da7ec,3/1/17,3/15/17,3/26/17
1000634,86b22f2387c6,3/14/17,3/15/17,3/17/17
1000635,5e4b13b6c94e,3/9/17,3/15/17,3/28/17
1000636,ad0c1c8aae49,3/22/17,3/23/17,3/28/17
1000637,aaa752e1711e,2/23/17,3/15/17,3/24/17
1000638,bf201f9fe9bc,2/15/17,3/15/17,3/16/17
1000639,6b635ab31298,3/7/17,3/15/17,3/28/17
1000640,cd018f92e03c,2/25/17,3/15/17,3/27/17
1000641,577bc0435abe,3/9/17,3/15/17,3/28/17
1000642,7237e8c9f7a5,3/17/17,3/17/17,3/28/17
1000643,8e02caee6da3,2/21/17,3/15/17,3/22/17
1000644,02c084f4b836,3/25/17,3/25/17,3/28/17
1.00E+06,13510e87068b,3/10/17,3/15/17,3/28/17
1000646,1dd3d35f5a05,2/17/17,3/15/17,3/18/17
1000647,662e00f8507a,3/27/17,3/27/17,3/28/17
1000648,0434e14dd896,3/16/17,3/16/17,3/28/17
1000649,8654e8b72b38,2/22/17,3/15/17,3/23/17
1000650,35c240840fc7,3/5/17,3/15/17,3/28/17
1000651,c9a8c79f81d9,2/27/17,3/15/17,3/28/17
1000652,a6db61ca7102,2/24/17,3/15/17,3/26/17
1000653,e26965aa5cc7,2/18/17,3/15/17,3/20/17
1000654,8c62fd67382e,2/27/17,3/15/17,3/28/17
1000655,54505db74789,2/21/17,3/15/17,3/23/17
1000656,a8f5659749b0,2/24/17,3/15/17,3/25/17
1000657,a61bef3442ce,3/27/17,3/27/17,3/28/17
1000658,91125b718d87,2/20/17,3/15/17,3/22/17
1000659,50751d989108,3/21/17,3/21/17,3/28/17
1000660,2cf1caf70223,2/25/17,3/15/17,3/27/17
1000661,874165eea453,3/11/17,3/15/17,3/28/17
1000662,ef2ea2b70027,3/13/17,3/15/17,3/28/17
1000663,55c0d6b5c884,3/1/17,3/15/17,3/28/17
1000664,c869ec22c0f6,3/12/17,3/15/17,3/28/17
1000665,0c300e7095c2,3/18/17,3/18/17,3/28/17
1000666,3602ec383c09,3/23/17,3/23/17,3/28/17
1000667,f7adf65b36b0,3/18/17,3/18/17,3/19/17
1000668,590b5c2d6185,3/10/17,3/15/17,3/28/17
1000669,b011b83581be,3/21/17,3/21/17,3/28/17
1000670,f309b9111d25,2/17/17,3/15/17,3/19/17
1000671,cb5789c5ccf2,3/24/17,3/24/17,3/28/17
1000672,e3498216406f,3/18/17,3/18/17,3/28/17
1000673,4a42dc471478,3/19/17,3/19/17,3/28/17
1000674,4cde14d193fa,2/26/17,3/15/17,3/27/17
1000675,a7f484a0598c,3/9/17,3/15/17,3/28/17
1000676,8b1568bc55d6,3/25/17,3/25/17,3/28/17
1000677,c981a7f1c66c,3/1/17,3/15/17,3/28/17
1000678,d835632ebfd5,3/10/17,3/15/17,3/28/17
1000679,5d94576f05f3,3/15/17,3/15/17,3/28/17
1000680,8cc6f7753c78,2/24/17,3/15/17,3/21/17
1000681,7eae9971490a,2/17/17,3/15/17,3/19/17
1000682,5817b8d3f65b,2/19/17,3/15/17,3/21/17
1000683,490559d2a1f5,3/8/17,3/15/17,3/28/17
1000684,777afc1f8cb2,3/8/17,3/15/17,3/28/17
1000685,84abc29a3bfe,3/4/17,3/15/17,3/28/17
1000686,ff10a3347207,3/22/17,3/22/17,3/28/17
1000687,78793cffd02c,3/21/17,3/21/17,3/28/17
1000688,eb35be188acb,3/22/17,3/22/17,3/28/17
1000689,595ad9db18c8,3/21/17,3/21/17,3/28/17
1000690,50fbdceab24b,3/6/17,3/15/17,3/28/17
1000691,9e7e4ba60abb,3/3/17,3/15/17,3/28/17
1000692,11120e23bad7,3/7/17,3/15/17,3/28/17
1000693,45d0fd533a22,3/17/17,3/17/17,3/28/17
1000694,aa09abc4cf08,3/12/17,3/15/17,3/28/17
1000695,29df0578a8f3,3/22/17,3/22/17,3/28/17
1000696,920c023a720d,3/12/17,3/15/17,3/28/17
1000697,2b2ce9f065f9,2/21/17,3/15/17,3/23/17
1000698,5feb81a6b5bc,3/6/17,3/15/17,3/28/17
1000699,c0cc7726ab86,3/27/17,3/27/17,3/28/17
1000700,4772c273a090,3/1/17,3/15/17,3/28/17
1000701,11453c0aecce,3/21/17,3/21/17,3/28/17
1000702,3e4621369e55,3/21/17,3/21/17,3/28/17
1000703,9a8d881f13f4,3/23/17,3/23/17,3/28/17
1000704,715e05c9005e,3/23/17,3/23/17,3/28/17
1000705,ca94d34cc3aa,2/20/17,3/15/17,3/21/17
1000706,af06aa739cd3,2/23/17,3/15/17,3/25/17
1000707,d2a1742bc55c,2/20/17,3/15/17,3/22/17
1000708,575a6b79c068,2/13/17,3/15/17,3/15/17
1000709,d606b7bf653b,3/4/17,3/15/17,3/28/17
1000710,354697ec7d97,3/9/17,3/15/17,3/28/17
1000711,657bdb4906f5,3/27/17,3/27/17,3/28/17
1000712,5c2fecdf4387,2/27/17,3/15/17,3/28/17
1000713,d77f367b3343,2/19/17,3/15/17,3/21/17
1000714,8609c8fd3939,3/7/17,3/15/17,3/16/17
1000715,6ebfcb7990db,3/4/17,3/15/17,3/28/17
1000716,05a53603491d,3/17/17,3/17/17,3/28/17
1000717,fd5938c9b127,2/18/17,3/15/17,3/20/17
1000718,515f9f5dd932,3/15/17,3/15/17,3/20/17
1000719,f21a28ca1240,2/22/17,3/15/17,3/24/17
1000720,40c49d65f3b4,2/21/17,3/15/17,3/21/17
1000721,5939c30bc099,2/15/17,3/15/17,3/16/17
1000722,0dd1b872d827,3/15/17,3/15/17,3/28/17
1000723,802ee322b36a,3/17/17,3/17/17,3/28/17
1000724,16821a3a505d,2/19/17,3/15/17,3/21/17
1000725,e250b838f575,3/15/17,3/15/17,3/28/17
1000726,64eed388896e,3/3/17,3/15/17,3/28/17
1000727,0baa04b7fe44,3/23/17,3/23/17,3/28/17
1000728,e2c89c0faac2,2/25/17,3/15/17,3/27/17
1000729,41bfff0ac149,3/6/17,3/15/17,3/25/17
1000730,27780364ab2a,3/11/17,3/15/17,3/28/17
1000731,eba54ac5281c,3/16/17,3/16/17,3/16/17
1000732,686084c05587,3/12/17,3/15/17,3/28/17
1000733,f1fde0c565bf,3/3/17,3/15/17,3/28/17
1000734,a3411c50b5da,3/15/17,3/15/17,3/18/17
1000735,b52d72b9c76b,3/14/17,3/15/17,3/28/17
1000736,125b0eb37dee,2/20/17,3/15/17,3/22/17
1000737,0d600a61591e,3/25/17,3/25/17,3/28/17
1000738,c76cc817c5bc,3/13/17,3/15/17,3/28/17
1000739,94429fa121c5,2/21/17,3/15/17,3/22/17
1000740,d1a24eeb3d80,3/17/17,3/17/17,3/28/17
1000741,c6baf7b7e66d,3/14/17,3/15/17,3/28/17
1000742,d9e0c18a7512,2/27/17,3/15/17,3/26/17
1000743,97d5a9a172c9,2/16/17,3/15/17,3/18/17
1000744,cddd50338dbe,3/4/17,3/15/17,3/28/17
1000745,56f373baeea6,2/19/17,3/15/17,3/21/17
1000746,98e38b46239b,3/9/17,3/15/17,3/28/17
1000747,c3b962363fc3,2/22/17,3/15/17,3/23/17
1000748,76dfdfa4a80c,3/14/17,3/15/17,3/28/17
1000749,4015064a52e5,3/13/17,3/15/17,3/28/17
1000750,416324b14260,3/8/17,3/15/17,3/28/17
1000751,47b4df6f519a,3/28/17,3/28/17,3/28/17
1000752,79d2d7ec7142,3/14/17,3/15/17,3/28/17
1000753,a26acc66c68e,2/16/17,3/15/17,3/18/17
1000754,1e7b5319bce3,2/21/17,3/15/17,3/23/17
1000755,6ec18e202712,2/21/17,3/15/17,3/22/17
1000756,c431868516b4,3/13/17,3/15/17,3/28/17
1000757,f64071ec79db,3/24/17,3/24/17,3/28/17
1000758,a733e4781cbf,3/9/17,3/15/17,3/28/17
1000759,77718dff25cb,3/17/17,3/17/17,3/28/17
1000760,82947cdf790a,3/27/17,3/27/17,3/28/17
1000761,4d8538945d23,2/25/17,3/15/17,3/27/17
1000762,fc13d941f175,2/27/17,3/15/17,3/28/17
1000763,44c86d55807e,2/24/17,3/15/17,3/26/17
1000764,71b674d33114,3/24/17,3/24/17,3/27/17
1000765,81159b4c331e,2/25/17,3/15/17,3/27/17
1000766,c937113fd44a,3/28/17,3/28/17,3/28/17
1000767,b797bdca6b0c,3/10/17,3/15/17,3/28/17
1000768,f504e84d1701,3/16/17,3/16/17,3/28/17
1000769,90ca88dae54c,3/21/17,3/21/17,3/28/17
1000770,72ccc360b48a,3/19/17,3/19/17,3/28/17
1000771,dc96edd3ad02,2/24/17,3/15/17,3/18/17
1000772,a27181f8911f,2/17/17,3/15/17,3/19/17
1000773,151ff47a4043,2/27/17,3/15/17,3/28/17
1000774,e55bed35d535,2/16/17,3/15/17,3/18/17
1000775,7195914489bb,3/2/17,3/15/17,3/28/17
1000776,094b2ba96898,3/22/17,3/22/17,3/28/17
1000777,c770dec8ab8b,3/1/17,3/15/17,3/28/17
1000778,793dee87571a,2/22/17,3/15/17,3/24/17
1000779,c97fa8283e39,2/21/17,3/15/17,3/23/17
1000780,8f8a4171a14e,3/23/17,3/23/17,3/28/17
1000781,f45c9c34526b,3/19/17,3/19/17,3/28/17
1000782,5cf2756a7c55,3/10/17,3/15/17,3/28/17
1000783,a646baf3f72c,3/11/17,3/15/17,3/28/17
1000784,479bd603f778,3/23/17,3/23/17,3/28/17
1000785,4e63ba151b0b,3/18/17,3/18/17,3/28/17
1000786,dfd8765a8003,3/13/17,3/15/17,3/28/17
1000787,c49a39c5b40a,3/23/17,3/23/17,3/28/17
1000788,02e49cfdd253,2/21/17,3/15/17,3/23/17
1000789,ec0e32603645,3/14/17,3/15/17,3/28/17
1000790,84d6ed7fd0c5,2/15/17,3/15/17,3/17/17
1000791,785305f01823,3/2/17,3/15/17,3/28/17
1000792,fa5138ebf1c1,3/17/17,3/17/17,3/28/17
1000793,db2b2b93fe0a,2/26/17,3/15/17,3/27/17
1000794,6770677bee5a,2/24/17,3/15/17,3/25/17
1000795,967e9e94c63b,3/4/17,3/15/17,3/28/17
1000796,2ef0bf5383d4,2/14/17,3/15/17,3/15/17
1000797,a7db293bd4c4,3/18/17,3/18/17,3/28/17
1000798,b351f338833c,3/12/17,3/15/17,3/28/17
1000799,122ade006460,2/26/17,3/15/17,3/21/17
1000800,31a6100438aa,3/5/17,3/15/17,3/28/17
1000801,f7d65e9080be,3/18/17,3/18/17,3/28/17
1000802,4e762b911273,3/13/17,3/15/17,3/28/17
1000803,c7a95fcca448,3/21/17,3/21/17,3/28/17
1000804,1a2c2ce8426c,2/15/17,3/15/17,3/17/17
1000805,512fdf0bd983,2/14/17,3/15/17,3/16/17
1000806,06b76427a83b,2/19/17,3/15/17,3/21/17
1000807,1fcc30fe5540,3/10/17,3/15/17,3/28/17
1000808,3d99f66d9386,2/15/17,3/15/17,3/17/17
1000809,58edcf6f4a56,2/27/17,3/15/17,3/28/17
1000810,6a6248319a7e,3/13/17,3/15/17,3/28/17
1000811,813fdf10f56f,3/4/17,3/15/17,3/28/17
1000812,d0bc8c8c6cc8,2/21/17,3/15/17,3/22/17
1000813,72cab2f790f0,3/18/17,3/18/17,3/28/17
1000814,579da553419b,2/18/17,3/15/17,3/20/17
1000815,dd9a799b584a,3/15/17,3/15/17,3/28/17
1000816,1db20416b252,3/27/17,3/27/17,3/28/17
1000817,7f097981d9b8,3/1/17,3/15/17,3/28/17
1000818,88fe2c9ac501,2/24/17,3/15/17,3/26/17
1000819,3acf8f490048,3/15/17,3/15/17,3/18/17
1000820,21bbb20d40bf,2/28/17,3/15/17,3/28/17
1000821,9f240707f400,3/7/17,3/15/17,3/28/17
1000822,74dbf1165ce4,2/20/17,3/15/17,3/22/17
1000823,f94684d19979,3/7/17,3/15/17,3/28/17
1000824,f21bedde5c3f,3/2/17,3/15/17,3/28/17
1000825,2fd1a6f38cd0,3/28/17,3/28/17,3/28/17
1000826,b59c44c9ff1a,3/10/17,3/15/17,3/28/17
1000827,0af73c406a11,2/24/17,3/15/17,3/26/17
1000828,6c9e2c1c390f,2/16/17,3/15/17,3/18/17
1000829,a86b606080e1,3/19/17,3/19/17,3/28/17
1000830,5af135c77dd1,3/6/17,3/15/17,3/28/17
1000831,1d87fbc5db85,2/15/17,3/15/17,3/16/17
1000832,a42c3d3ad592,3/9/17,3/15/17,3/28/17
1000833,d1efe60b30a0,2/22/17,3/15/17,3/24/17
1000834,435f00c94ce9,3/9/17,3/15/17,3/28/17
1000835,da39f77e9d8e,3/15/17,3/15/17,3/28/17
1000836,3189e9e18e44,3/14/17,3/15/17,3/28/17
1000837,c68ff17556ac,3/10/17,3/15/17,3/28/17
1000838,d7df48af8bc3,3/1/17,3/15/17,3/28/17
1000839,9977bface807,2/18/17,3/15/17,3/20/17
1000840,a5cdc141cc72,3/26/17,3/26/17,3/28/17
1000841,66ca62cf3351,3/18/17,3/18/17,3/28/17
1000842,df6f56fb26f9,3/1/17,3/15/17,3/28/17
1000843,44fadef1c1c6,2/16/17,3/15/17,3/18/17
1000844,0cf405a2af44,3/5/17,3/15/17,3/28/17
1000845,0e258f16004f,2/24/17,3/15/17,3/26/17
1000846,47f784885fd2,3/15/17,3/15/17,3/28/17
1000847,385bdb23bb68,2/20/17,3/15/17,3/22/17
1000848,79a06c4cc77e,3/2/17,3/15/17,3/28/17
1000849,c39e2dc63c0e,3/16/17,3/16/17,3/28/17
1000850,59eb43a9c67a,3/10/17,3/15/17,3/28/17
1000851,fbe4754f8000,2/20/17,3/15/17,3/22/17
1000852,1b90423e4e57,3/19/17,3/19/17,3/28/17
1000853,0f360847ebfa,3/4/17,3/15/17,3/28/17
1000854,5486d1b79548,3/14/17,3/15/17,3/28/17
1000855,9285ddf80c5a,2/21/17,3/15/17,3/23/17
1000856,dda57a4bd3cb,3/10/17,3/15/17,3/28/17
1000857,b62c2d803811,3/10/17,3/15/17,3/23/17
1000858,5d4781d210b9,3/25/17,3/25/17,3/28/17
1000859,1724afc4e7ce,2/20/17,3/15/17,3/21/17
1000860,0647e9c44aab,2/18/17,3/15/17,3/20/17
1000861,ffa1b961ef37,3/3/17,3/15/17,3/28/17
1000862,fedaefb681e2,3/22/17,3/22/17,3/28/17
1000863,54db2fdc0332,3/14/17,3/15/17,3/28/17
1000864,011bd8b7b1c1,3/21/17,3/21/17,3/28/17
1000865,db39068fc37c,2/17/17,3/15/17,3/19/17
1000866,95d84df5c433,3/6/17,3/15/17,3/28/17
1000867,4dad14c477c0,3/4/17,3/15/17,3/15/17
1000868,2644a2f205d4,3/5/17,3/15/17,3/28/17
1000869,7f46aa6bf3ae,3/14/17,3/15/17,3/28/17
1000870,e29479d2a4c3,3/15/17,3/15/17,3/28/17
1000871,bdeea8490fc2,2/20/17,3/15/17,3/21/17
1000872,b8d19a1af7ee,3/27/17,3/27/17,3/28/17
1000873,3e59db5a7a1b,2/23/17,3/15/17,3/25/17
1000874,a13de349fd6b,2/16/17,3/15/17,3/17/17
1000875,1681b3ef6803,3/3/17,3/15/17,3/28/17
1000876,8f0e4fa40c94,3/20/17,3/20/17,3/28/17
1000877,eaa27c7e9c0f,3/5/17,3/15/17,3/28/17
1000878,d06daf340907,3/21/17,3/21/17,3/28/17
1000879,c5a2e70f252b,2/24/17,3/15/17,3/23/17
1000880,0232e1bebe82,2/22/17,3/15/17,3/24/17
1000881,56b066450bc5,3/24/17,3/24/17,3/28/17
1000882,6f7480d15ca7,2/14/17,3/15/17,3/15/17
1000883,5ada291ca972,3/24/17,3/24/17,3/28/17
1000884,ad0360ae52f8,3/27/17,3/27/17,3/28/17
1000885,68842a124e2c,3/14/17,3/15/17,3/28/17
1000886,0122945daa89,3/7/17,3/15/17,3/28/17
1000887,024cee4132d3,2/14/17,3/15/17,3/16/17
1000888,bd7a75da8299,3/10/17,3/15/17,3/28/17
1000889,8096c8096942,3/17/17,3/17/17,3/28/17
1000890,2eb8951c149c,3/2/17,3/15/17,3/28/17
1000891,10a852fe2f5a,3/8/17,3/15/17,3/28/17
1000892,cb66a7a88809,3/20/17,3/20/17,3/28/17
1000893,404af07964b9,3/3/17,3/15/17,3/28/17
1000894,c3f58996bfc6,3/25/17,3/25/17,3/26/17
1000895,b3b2107756d5,2/17/17,3/15/17,3/19/17
